name,category,download_url
oscil-dcop-13,misc,http://nrvis.com/./download/data/misc/oscil_dcop_13.zip
oscil-dcop-14,misc,http://nrvis.com/./download/data/misc/oscil_dcop_14.zip
oscil-dcop-15,misc,http://nrvis.com/./download/data/misc/oscil_dcop_15.zip
oscil-dcop-16,misc,http://nrvis.com/./download/data/misc/oscil_dcop_16.zip
oscil-dcop-17,misc,http://nrvis.com/./download/data/misc/oscil_dcop_17.zip
oscil-dcop-18,misc,http://nrvis.com/./download/data/misc/oscil_dcop_18.zip
oscil-dcop-19,misc,http://nrvis.com/./download/data/misc/oscil_dcop_19.zip
oscil-dcop-20,misc,http://nrvis.com/./download/data/misc/oscil_dcop_20.zip
oscil-dcop-21,misc,http://nrvis.com/./download/data/misc/oscil_dcop_21.zip
oscil-dcop-22,misc,http://nrvis.com/./download/data/misc/oscil_dcop_22.zip
oscil-dcop-23,misc,http://nrvis.com/./download/data/misc/oscil_dcop_23.zip
oscil-dcop-24,misc,http://nrvis.com/./download/data/misc/oscil_dcop_24.zip
oscil-dcop-25,misc,http://nrvis.com/./download/data/misc/oscil_dcop_25.zip
oscil-dcop-26,misc,http://nrvis.com/./download/data/misc/oscil_dcop_26.zip
oscil-dcop-27,misc,http://nrvis.com/./download/data/misc/oscil_dcop_27.zip
oscil-dcop-28,misc,http://nrvis.com/./download/data/misc/oscil_dcop_28.zip
oscil-dcop-29,misc,http://nrvis.com/./download/data/misc/oscil_dcop_29.zip
oscil-dcop-30,misc,http://nrvis.com/./download/data/misc/oscil_dcop_30.zip
oscil-dcop-31,misc,http://nrvis.com/./download/data/misc/oscil_dcop_31.zip
oscil-dcop-32,misc,http://nrvis.com/./download/data/misc/oscil_dcop_32.zip
oscil-dcop-33,misc,http://nrvis.com/./download/data/misc/oscil_dcop_33.zip
oscil-dcop-34,misc,http://nrvis.com/./download/data/misc/oscil_dcop_34.zip
oscil-dcop-35,misc,http://nrvis.com/./download/data/misc/oscil_dcop_35.zip
oscil-dcop-36,misc,http://nrvis.com/./download/data/misc/oscil_dcop_36.zip
oscil-dcop-37,misc,http://nrvis.com/./download/data/misc/oscil_dcop_37.zip
oscil-dcop-38,misc,http://nrvis.com/./download/data/misc/oscil_dcop_38.zip
oscil-dcop-39,misc,http://nrvis.com/./download/data/misc/oscil_dcop_39.zip
oscil-dcop-40,misc,http://nrvis.com/./download/data/misc/oscil_dcop_40.zip
oscil-dcop-41,misc,http://nrvis.com/./download/data/misc/oscil_dcop_41.zip
oscil-dcop-42,misc,http://nrvis.com/./download/data/misc/oscil_dcop_42.zip
oscil-dcop-43,misc,http://nrvis.com/./download/data/misc/oscil_dcop_43.zip
oscil-dcop-44,misc,http://nrvis.com/./download/data/misc/oscil_dcop_44.zip
oscil-dcop-45,misc,http://nrvis.com/./download/data/misc/oscil_dcop_45.zip
oscil-dcop-46,misc,http://nrvis.com/./download/data/misc/oscil_dcop_46.zip
oscil-dcop-47,misc,http://nrvis.com/./download/data/misc/oscil_dcop_47.zip
oscil-dcop-48,misc,http://nrvis.com/./download/data/misc/oscil_dcop_48.zip
oscil-dcop-49,misc,http://nrvis.com/./download/data/misc/oscil_dcop_49.zip
oscil-dcop-50,misc,http://nrvis.com/./download/data/misc/oscil_dcop_50.zip
oscil-dcop-51,misc,http://nrvis.com/./download/data/misc/oscil_dcop_51.zip
oscil-dcop-52,misc,http://nrvis.com/./download/data/misc/oscil_dcop_52.zip
oscil-dcop-53,misc,http://nrvis.com/./download/data/misc/oscil_dcop_53.zip
oscil-dcop-54,misc,http://nrvis.com/./download/data/misc/oscil_dcop_54.zip
oscil-dcop-55,misc,http://nrvis.com/./download/data/misc/oscil_dcop_55.zip
oscil-dcop-56,misc,http://nrvis.com/./download/data/misc/oscil_dcop_56.zip
oscil-dcop-57,misc,http://nrvis.com/./download/data/misc/oscil_dcop_57.zip
oscil-trans-01,misc,http://nrvis.com/./download/data/misc/oscil_trans_01.zip
plat362,misc,http://nrvis.com/./download/data/misc/plat362.zip
plskz362,misc,http://nrvis.com/./download/data/misc/plskz362.zip
poisson2D,misc,http://nrvis.com/./download/data/misc/poisson2D.zip
polbooks,misc,http://nrvis.com/./download/data/misc/polbooks.zip
pores-1,misc,http://nrvis.com/./download/data/misc/pores_1.zip
pores-3,misc,http://nrvis.com/./download/data/misc/pores_3.zip
problem1,misc,http://nrvis.com/./download/data/misc/problem1.zip
qh768,misc,http://nrvis.com/./download/data/misc/qh768.zip
qh882,misc,http://nrvis.com/./download/data/misc/qh882.zip
rajat05,misc,http://nrvis.com/./download/data/misc/rajat05.zip
rajat11,misc,http://nrvis.com/./download/data/misc/rajat11.zip
rajat14,misc,http://nrvis.com/./download/data/misc/rajat14.zip
rel3,misc,http://nrvis.com/./download/data/misc/rel3.zip
rel4,misc,http://nrvis.com/./download/data/misc/rel4.zip
rel5,misc,http://nrvis.com/./download/data/misc/rel5.zip
relat3,misc,http://nrvis.com/./download/data/misc/relat3.zip
relat4,misc,http://nrvis.com/./download/data/misc/relat4.zip
relat5,misc,http://nrvis.com/./download/data/misc/relat5.zip
rgg010,misc,http://nrvis.com/./download/data/misc/rgg010.zip
robot,misc,http://nrvis.com/./download/data/misc/robot.zip
rotor1,misc,http://nrvis.com/./download/data/misc/rotor1.zip
rw136,misc,http://nrvis.com/./download/data/misc/rw136.zip
rw496,misc,http://nrvis.com/./download/data/misc/rw496.zip
shl-0,misc,http://nrvis.com/./download/data/misc/shl_0.zip
shl-200,misc,http://nrvis.com/./download/data/misc/shl_200.zip
shl-400,misc,http://nrvis.com/./download/data/misc/shl_400.zip
sphere2,misc,http://nrvis.com/./download/data/misc/sphere2.zip
sphere3,misc,http://nrvis.com/./download/data/misc/sphere3.zip
steam1,misc,http://nrvis.com/./download/data/misc/steam1.zip
steam3,misc,http://nrvis.com/./download/data/misc/steam3.zip
str-0,misc,http://nrvis.com/./download/data/misc/str_0.zip
str-200,misc,http://nrvis.com/./download/data/misc/str_200.zip
str-400,misc,http://nrvis.com/./download/data/misc/str_400.zip
str-600,misc,http://nrvis.com/./download/data/misc/str_600.zip
tech-arenas-jazz,misc,http://nrvis.com/./download/data/misc/tech-arenas-jazz.zip
tech-arenas-meta,misc,http://nrvis.com/./download/data/misc/tech-arenas-meta.zip
tols340,misc,http://nrvis.com/./download/data/misc/tols340.zip
tols90,misc,http://nrvis.com/./download/data/misc/tols90.zip
ucidata-zachary,misc,http://nrvis.com/./download/data/misc/ucidata-zachary.zip
utm300,misc,http://nrvis.com/./download/data/misc/utm300.zip
power-685-bus,power,http://nrvis.com/./download/data/power/power-685-bus.zip
DD-g1,protein,http://nrvis.com/./download/data/protein/DD_g1.zip
DD-g10,protein,http://nrvis.com/./download/data/protein/DD_g10.zip
DD-g100,protein,http://nrvis.com/./download/data/protein/DD_g100.zip
DD-g1000,protein,http://nrvis.com/./download/data/protein/DD_g1000.zip
DD-g1001,protein,http://nrvis.com/./download/data/protein/DD_g1001.zip
DD-g1002,protein,http://nrvis.com/./download/data/protein/DD_g1002.zip
DD-g1003,protein,http://nrvis.com/./download/data/protein/DD_g1003.zip
DD-g1004,protein,http://nrvis.com/./download/data/protein/DD_g1004.zip
DD-g1005,protein,http://nrvis.com/./download/data/protein/DD_g1005.zip
DD-g1006,protein,http://nrvis.com/./download/data/protein/DD_g1006.zip
DD-g1007,protein,http://nrvis.com/./download/data/protein/DD_g1007.zip
DD-g1008,protein,http://nrvis.com/./download/data/protein/DD_g1008.zip
DD-g1009,protein,http://nrvis.com/./download/data/protein/DD_g1009.zip
DD-g101,protein,http://nrvis.com/./download/data/protein/DD_g101.zip
DD-g1010,protein,http://nrvis.com/./download/data/protein/DD_g1010.zip
DD-g1011,protein,http://nrvis.com/./download/data/protein/DD_g1011.zip
DD-g1012,protein,http://nrvis.com/./download/data/protein/DD_g1012.zip
DD-g1013,protein,http://nrvis.com/./download/data/protein/DD_g1013.zip
DD-g1014,protein,http://nrvis.com/./download/data/protein/DD_g1014.zip
DD-g1015,protein,http://nrvis.com/./download/data/protein/DD_g1015.zip
DD-g1016,protein,http://nrvis.com/./download/data/protein/DD_g1016.zip
DD-g1017,protein,http://nrvis.com/./download/data/protein/DD_g1017.zip
DD-g1018,protein,http://nrvis.com/./download/data/protein/DD_g1018.zip
DD-g1019,protein,http://nrvis.com/./download/data/protein/DD_g1019.zip
DD-g102,protein,http://nrvis.com/./download/data/protein/DD_g102.zip
DD-g1020,protein,http://nrvis.com/./download/data/protein/DD_g1020.zip
DD-g1021,protein,http://nrvis.com/./download/data/protein/DD_g1021.zip
DD-g1022,protein,http://nrvis.com/./download/data/protein/DD_g1022.zip
DD-g1023,protein,http://nrvis.com/./download/data/protein/DD_g1023.zip
DD-g1024,protein,http://nrvis.com/./download/data/protein/DD_g1024.zip
DD-g1025,protein,http://nrvis.com/./download/data/protein/DD_g1025.zip
DD-g1026,protein,http://nrvis.com/./download/data/protein/DD_g1026.zip
DD-g1027,protein,http://nrvis.com/./download/data/protein/DD_g1027.zip
DD-g1028,protein,http://nrvis.com/./download/data/protein/DD_g1028.zip
DD-g1029,protein,http://nrvis.com/./download/data/protein/DD_g1029.zip
DD-g103,protein,http://nrvis.com/./download/data/protein/DD_g103.zip
DD-g1030,protein,http://nrvis.com/./download/data/protein/DD_g1030.zip
DD-g1031,protein,http://nrvis.com/./download/data/protein/DD_g1031.zip
DD-g1032,protein,http://nrvis.com/./download/data/protein/DD_g1032.zip
DD-g1033,protein,http://nrvis.com/./download/data/protein/DD_g1033.zip
DD-g1034,protein,http://nrvis.com/./download/data/protein/DD_g1034.zip
DD-g1035,protein,http://nrvis.com/./download/data/protein/DD_g1035.zip
DD-g1036,protein,http://nrvis.com/./download/data/protein/DD_g1036.zip
DD-g1037,protein,http://nrvis.com/./download/data/protein/DD_g1037.zip
DD-g1038,protein,http://nrvis.com/./download/data/protein/DD_g1038.zip
DD-g1039,protein,http://nrvis.com/./download/data/protein/DD_g1039.zip
DD-g104,protein,http://nrvis.com/./download/data/protein/DD_g104.zip
DD-g1040,protein,http://nrvis.com/./download/data/protein/DD_g1040.zip
DD-g1041,protein,http://nrvis.com/./download/data/protein/DD_g1041.zip
DD-g1042,protein,http://nrvis.com/./download/data/protein/DD_g1042.zip
DD-g1043,protein,http://nrvis.com/./download/data/protein/DD_g1043.zip
DD-g1044,protein,http://nrvis.com/./download/data/protein/DD_g1044.zip
DD-g1045,protein,http://nrvis.com/./download/data/protein/DD_g1045.zip
DD-g1046,protein,http://nrvis.com/./download/data/protein/DD_g1046.zip
DD-g1047,protein,http://nrvis.com/./download/data/protein/DD_g1047.zip
DD-g1048,protein,http://nrvis.com/./download/data/protein/DD_g1048.zip
DD-g1049,protein,http://nrvis.com/./download/data/protein/DD_g1049.zip
DD-g105,protein,http://nrvis.com/./download/data/protein/DD_g105.zip
DD-g1050,protein,http://nrvis.com/./download/data/protein/DD_g1050.zip
DD-g1051,protein,http://nrvis.com/./download/data/protein/DD_g1051.zip
DD-g1052,protein,http://nrvis.com/./download/data/protein/DD_g1052.zip
DD-g1053,protein,http://nrvis.com/./download/data/protein/DD_g1053.zip
DD-g1054,protein,http://nrvis.com/./download/data/protein/DD_g1054.zip
DD-g1055,protein,http://nrvis.com/./download/data/protein/DD_g1055.zip
DD-g1056,protein,http://nrvis.com/./download/data/protein/DD_g1056.zip
DD-g1057,protein,http://nrvis.com/./download/data/protein/DD_g1057.zip
DD-g1058,protein,http://nrvis.com/./download/data/protein/DD_g1058.zip
DD-g1059,protein,http://nrvis.com/./download/data/protein/DD_g1059.zip
DD-g106,protein,http://nrvis.com/./download/data/protein/DD_g106.zip
DD-g1060,protein,http://nrvis.com/./download/data/protein/DD_g1060.zip
DD-g1061,protein,http://nrvis.com/./download/data/protein/DD_g1061.zip
DD-g1062,protein,http://nrvis.com/./download/data/protein/DD_g1062.zip
DD-g1063,protein,http://nrvis.com/./download/data/protein/DD_g1063.zip
DD-g1064,protein,http://nrvis.com/./download/data/protein/DD_g1064.zip
DD-g1065,protein,http://nrvis.com/./download/data/protein/DD_g1065.zip
DD-g1066,protein,http://nrvis.com/./download/data/protein/DD_g1066.zip
DD-g1067,protein,http://nrvis.com/./download/data/protein/DD_g1067.zip
DD-g1068,protein,http://nrvis.com/./download/data/protein/DD_g1068.zip
DD-g1069,protein,http://nrvis.com/./download/data/protein/DD_g1069.zip
DD-g107,protein,http://nrvis.com/./download/data/protein/DD_g107.zip
DD-g1070,protein,http://nrvis.com/./download/data/protein/DD_g1070.zip
DD-g1071,protein,http://nrvis.com/./download/data/protein/DD_g1071.zip
DD-g1072,protein,http://nrvis.com/./download/data/protein/DD_g1072.zip
DD-g1073,protein,http://nrvis.com/./download/data/protein/DD_g1073.zip
DD-g1074,protein,http://nrvis.com/./download/data/protein/DD_g1074.zip
DD-g1075,protein,http://nrvis.com/./download/data/protein/DD_g1075.zip
DD-g1076,protein,http://nrvis.com/./download/data/protein/DD_g1076.zip
DD-g1077,protein,http://nrvis.com/./download/data/protein/DD_g1077.zip
DD-g1078,protein,http://nrvis.com/./download/data/protein/DD_g1078.zip
DD-g1079,protein,http://nrvis.com/./download/data/protein/DD_g1079.zip
DD-g108,protein,http://nrvis.com/./download/data/protein/DD_g108.zip
DD-g1080,protein,http://nrvis.com/./download/data/protein/DD_g1080.zip
DD-g1081,protein,http://nrvis.com/./download/data/protein/DD_g1081.zip
DD-g1082,protein,http://nrvis.com/./download/data/protein/DD_g1082.zip
DD-g1083,protein,http://nrvis.com/./download/data/protein/DD_g1083.zip
DD-g1084,protein,http://nrvis.com/./download/data/protein/DD_g1084.zip
DD-g1085,protein,http://nrvis.com/./download/data/protein/DD_g1085.zip
DD-g1086,protein,http://nrvis.com/./download/data/protein/DD_g1086.zip
DD-g1087,protein,http://nrvis.com/./download/data/protein/DD_g1087.zip
DD-g1088,protein,http://nrvis.com/./download/data/protein/DD_g1088.zip
DD-g1089,protein,http://nrvis.com/./download/data/protein/DD_g1089.zip
DD-g109,protein,http://nrvis.com/./download/data/protein/DD_g109.zip
DD-g1090,protein,http://nrvis.com/./download/data/protein/DD_g1090.zip
DD-g1091,protein,http://nrvis.com/./download/data/protein/DD_g1091.zip
DD-g1092,protein,http://nrvis.com/./download/data/protein/DD_g1092.zip
DD-g1093,protein,http://nrvis.com/./download/data/protein/DD_g1093.zip
DD-g1094,protein,http://nrvis.com/./download/data/protein/DD_g1094.zip
DD-g1095,protein,http://nrvis.com/./download/data/protein/DD_g1095.zip
DD-g1096,protein,http://nrvis.com/./download/data/protein/DD_g1096.zip
DD-g1097,protein,http://nrvis.com/./download/data/protein/DD_g1097.zip
DD-g1098,protein,http://nrvis.com/./download/data/protein/DD_g1098.zip
DD-g1099,protein,http://nrvis.com/./download/data/protein/DD_g1099.zip
DD-g11,protein,http://nrvis.com/./download/data/protein/DD_g11.zip
DD-g110,protein,http://nrvis.com/./download/data/protein/DD_g110.zip
DD-g1100,protein,http://nrvis.com/./download/data/protein/DD_g1100.zip
DD-g1101,protein,http://nrvis.com/./download/data/protein/DD_g1101.zip
DD-g1102,protein,http://nrvis.com/./download/data/protein/DD_g1102.zip
DD-g1103,protein,http://nrvis.com/./download/data/protein/DD_g1103.zip
DD-g1104,protein,http://nrvis.com/./download/data/protein/DD_g1104.zip
DD-g1105,protein,http://nrvis.com/./download/data/protein/DD_g1105.zip
DD-g1106,protein,http://nrvis.com/./download/data/protein/DD_g1106.zip
DD-g1107,protein,http://nrvis.com/./download/data/protein/DD_g1107.zip
DD-g1108,protein,http://nrvis.com/./download/data/protein/DD_g1108.zip
DD-g1109,protein,http://nrvis.com/./download/data/protein/DD_g1109.zip
DD-g111,protein,http://nrvis.com/./download/data/protein/DD_g111.zip
DD-g1110,protein,http://nrvis.com/./download/data/protein/DD_g1110.zip
DD-g1111,protein,http://nrvis.com/./download/data/protein/DD_g1111.zip
DD-g1112,protein,http://nrvis.com/./download/data/protein/DD_g1112.zip
DD-g1113,protein,http://nrvis.com/./download/data/protein/DD_g1113.zip
DD-g1114,protein,http://nrvis.com/./download/data/protein/DD_g1114.zip
DD-g1115,protein,http://nrvis.com/./download/data/protein/DD_g1115.zip
DD-g1116,protein,http://nrvis.com/./download/data/protein/DD_g1116.zip
DD-g1117,protein,http://nrvis.com/./download/data/protein/DD_g1117.zip
DD-g1118,protein,http://nrvis.com/./download/data/protein/DD_g1118.zip
DD-g1119,protein,http://nrvis.com/./download/data/protein/DD_g1119.zip
DD-g112,protein,http://nrvis.com/./download/data/protein/DD_g112.zip
DD-g1120,protein,http://nrvis.com/./download/data/protein/DD_g1120.zip
DD-g1121,protein,http://nrvis.com/./download/data/protein/DD_g1121.zip
DD-g1122,protein,http://nrvis.com/./download/data/protein/DD_g1122.zip
DD-g1123,protein,http://nrvis.com/./download/data/protein/DD_g1123.zip
DD-g1124,protein,http://nrvis.com/./download/data/protein/DD_g1124.zip
DD-g1125,protein,http://nrvis.com/./download/data/protein/DD_g1125.zip
DD-g1126,protein,http://nrvis.com/./download/data/protein/DD_g1126.zip
DD-g1127,protein,http://nrvis.com/./download/data/protein/DD_g1127.zip
DD-g1128,protein,http://nrvis.com/./download/data/protein/DD_g1128.zip
DD-g1129,protein,http://nrvis.com/./download/data/protein/DD_g1129.zip
DD-g113,protein,http://nrvis.com/./download/data/protein/DD_g113.zip
DD-g1130,protein,http://nrvis.com/./download/data/protein/DD_g1130.zip
DD-g1131,protein,http://nrvis.com/./download/data/protein/DD_g1131.zip
DD-g1132,protein,http://nrvis.com/./download/data/protein/DD_g1132.zip
DD-g1133,protein,http://nrvis.com/./download/data/protein/DD_g1133.zip
DD-g1134,protein,http://nrvis.com/./download/data/protein/DD_g1134.zip
DD-g1135,protein,http://nrvis.com/./download/data/protein/DD_g1135.zip
DD-g1136,protein,http://nrvis.com/./download/data/protein/DD_g1136.zip
DD-g1137,protein,http://nrvis.com/./download/data/protein/DD_g1137.zip
DD-g1138,protein,http://nrvis.com/./download/data/protein/DD_g1138.zip
DD-g1139,protein,http://nrvis.com/./download/data/protein/DD_g1139.zip
DD-g114,protein,http://nrvis.com/./download/data/protein/DD_g114.zip
DD-g1140,protein,http://nrvis.com/./download/data/protein/DD_g1140.zip
DD-g1141,protein,http://nrvis.com/./download/data/protein/DD_g1141.zip
DD-g1142,protein,http://nrvis.com/./download/data/protein/DD_g1142.zip
DD-g1143,protein,http://nrvis.com/./download/data/protein/DD_g1143.zip
DD-g1144,protein,http://nrvis.com/./download/data/protein/DD_g1144.zip
DD-g1145,protein,http://nrvis.com/./download/data/protein/DD_g1145.zip
DD-g1146,protein,http://nrvis.com/./download/data/protein/DD_g1146.zip
DD-g1147,protein,http://nrvis.com/./download/data/protein/DD_g1147.zip
DD-g1148,protein,http://nrvis.com/./download/data/protein/DD_g1148.zip
DD-g1149,protein,http://nrvis.com/./download/data/protein/DD_g1149.zip
DD-g115,protein,http://nrvis.com/./download/data/protein/DD_g115.zip
DD-g1150,protein,http://nrvis.com/./download/data/protein/DD_g1150.zip
DD-g1151,protein,http://nrvis.com/./download/data/protein/DD_g1151.zip
DD-g1152,protein,http://nrvis.com/./download/data/protein/DD_g1152.zip
DD-g1153,protein,http://nrvis.com/./download/data/protein/DD_g1153.zip
DD-g1154,protein,http://nrvis.com/./download/data/protein/DD_g1154.zip
DD-g1155,protein,http://nrvis.com/./download/data/protein/DD_g1155.zip
DD-g1156,protein,http://nrvis.com/./download/data/protein/DD_g1156.zip
DD-g1157,protein,http://nrvis.com/./download/data/protein/DD_g1157.zip
DD-g1158,protein,http://nrvis.com/./download/data/protein/DD_g1158.zip
DD-g1159,protein,http://nrvis.com/./download/data/protein/DD_g1159.zip
DD-g116,protein,http://nrvis.com/./download/data/protein/DD_g116.zip
DD-g1160,protein,http://nrvis.com/./download/data/protein/DD_g1160.zip
DD-g1161,protein,http://nrvis.com/./download/data/protein/DD_g1161.zip
DD-g1162,protein,http://nrvis.com/./download/data/protein/DD_g1162.zip
DD-g1163,protein,http://nrvis.com/./download/data/protein/DD_g1163.zip
DD-g1164,protein,http://nrvis.com/./download/data/protein/DD_g1164.zip
DD-g1165,protein,http://nrvis.com/./download/data/protein/DD_g1165.zip
DD-g1166,protein,http://nrvis.com/./download/data/protein/DD_g1166.zip
DD-g1167,protein,http://nrvis.com/./download/data/protein/DD_g1167.zip
DD-g1168,protein,http://nrvis.com/./download/data/protein/DD_g1168.zip
DD-g1169,protein,http://nrvis.com/./download/data/protein/DD_g1169.zip
DD-g117,protein,http://nrvis.com/./download/data/protein/DD_g117.zip
DD-g1170,protein,http://nrvis.com/./download/data/protein/DD_g1170.zip
DD-g1171,protein,http://nrvis.com/./download/data/protein/DD_g1171.zip
DD-g1172,protein,http://nrvis.com/./download/data/protein/DD_g1172.zip
DD-g1173,protein,http://nrvis.com/./download/data/protein/DD_g1173.zip
DD-g1174,protein,http://nrvis.com/./download/data/protein/DD_g1174.zip
DD-g1175,protein,http://nrvis.com/./download/data/protein/DD_g1175.zip
DD-g1176,protein,http://nrvis.com/./download/data/protein/DD_g1176.zip
DD-g1177,protein,http://nrvis.com/./download/data/protein/DD_g1177.zip
DD-g1178,protein,http://nrvis.com/./download/data/protein/DD_g1178.zip
DD-g118,protein,http://nrvis.com/./download/data/protein/DD_g118.zip
DD-g119,protein,http://nrvis.com/./download/data/protein/DD_g119.zip
DD-g12,protein,http://nrvis.com/./download/data/protein/DD_g12.zip
DD-g120,protein,http://nrvis.com/./download/data/protein/DD_g120.zip
DD-g121,protein,http://nrvis.com/./download/data/protein/DD_g121.zip
DD-g122,protein,http://nrvis.com/./download/data/protein/DD_g122.zip
DD-g123,protein,http://nrvis.com/./download/data/protein/DD_g123.zip
DD-g124,protein,http://nrvis.com/./download/data/protein/DD_g124.zip
DD-g125,protein,http://nrvis.com/./download/data/protein/DD_g125.zip
DD-g126,protein,http://nrvis.com/./download/data/protein/DD_g126.zip
DD-g127,protein,http://nrvis.com/./download/data/protein/DD_g127.zip
DD-g128,protein,http://nrvis.com/./download/data/protein/DD_g128.zip
DD-g129,protein,http://nrvis.com/./download/data/protein/DD_g129.zip
DD-g13,protein,http://nrvis.com/./download/data/protein/DD_g13.zip
DD-g130,protein,http://nrvis.com/./download/data/protein/DD_g130.zip
DD-g131,protein,http://nrvis.com/./download/data/protein/DD_g131.zip
DD-g132,protein,http://nrvis.com/./download/data/protein/DD_g132.zip
DD-g133,protein,http://nrvis.com/./download/data/protein/DD_g133.zip
DD-g134,protein,http://nrvis.com/./download/data/protein/DD_g134.zip
DD-g135,protein,http://nrvis.com/./download/data/protein/DD_g135.zip
DD-g136,protein,http://nrvis.com/./download/data/protein/DD_g136.zip
DD-g137,protein,http://nrvis.com/./download/data/protein/DD_g137.zip
DD-g138,protein,http://nrvis.com/./download/data/protein/DD_g138.zip
DD-g139,protein,http://nrvis.com/./download/data/protein/DD_g139.zip
DD-g14,protein,http://nrvis.com/./download/data/protein/DD_g14.zip
DD-g140,protein,http://nrvis.com/./download/data/protein/DD_g140.zip
DD-g141,protein,http://nrvis.com/./download/data/protein/DD_g141.zip
DD-g142,protein,http://nrvis.com/./download/data/protein/DD_g142.zip
DD-g143,protein,http://nrvis.com/./download/data/protein/DD_g143.zip
DD-g144,protein,http://nrvis.com/./download/data/protein/DD_g144.zip
DD-g145,protein,http://nrvis.com/./download/data/protein/DD_g145.zip
DD-g146,protein,http://nrvis.com/./download/data/protein/DD_g146.zip
DD-g147,protein,http://nrvis.com/./download/data/protein/DD_g147.zip
DD-g148,protein,http://nrvis.com/./download/data/protein/DD_g148.zip
DD-g149,protein,http://nrvis.com/./download/data/protein/DD_g149.zip
DD-g15,protein,http://nrvis.com/./download/data/protein/DD_g15.zip
DD-g150,protein,http://nrvis.com/./download/data/protein/DD_g150.zip
DD-g151,protein,http://nrvis.com/./download/data/protein/DD_g151.zip
DD-g152,protein,http://nrvis.com/./download/data/protein/DD_g152.zip
DD-g153,protein,http://nrvis.com/./download/data/protein/DD_g153.zip
DD-g154,protein,http://nrvis.com/./download/data/protein/DD_g154.zip
DD-g155,protein,http://nrvis.com/./download/data/protein/DD_g155.zip
DD-g156,protein,http://nrvis.com/./download/data/protein/DD_g156.zip
DD-g157,protein,http://nrvis.com/./download/data/protein/DD_g157.zip
DD-g158,protein,http://nrvis.com/./download/data/protein/DD_g158.zip
DD-g159,protein,http://nrvis.com/./download/data/protein/DD_g159.zip
DD-g16,protein,http://nrvis.com/./download/data/protein/DD_g16.zip
DD-g160,protein,http://nrvis.com/./download/data/protein/DD_g160.zip
DD-g161,protein,http://nrvis.com/./download/data/protein/DD_g161.zip
DD-g162,protein,http://nrvis.com/./download/data/protein/DD_g162.zip
DD-g163,protein,http://nrvis.com/./download/data/protein/DD_g163.zip
DD-g164,protein,http://nrvis.com/./download/data/protein/DD_g164.zip
DD-g165,protein,http://nrvis.com/./download/data/protein/DD_g165.zip
DD-g166,protein,http://nrvis.com/./download/data/protein/DD_g166.zip
DD-g167,protein,http://nrvis.com/./download/data/protein/DD_g167.zip
DD-g168,protein,http://nrvis.com/./download/data/protein/DD_g168.zip
DD-g169,protein,http://nrvis.com/./download/data/protein/DD_g169.zip
DD-g17,protein,http://nrvis.com/./download/data/protein/DD_g17.zip
DD-g170,protein,http://nrvis.com/./download/data/protein/DD_g170.zip
DD-g171,protein,http://nrvis.com/./download/data/protein/DD_g171.zip
DD-g172,protein,http://nrvis.com/./download/data/protein/DD_g172.zip
DD-g173,protein,http://nrvis.com/./download/data/protein/DD_g173.zip
DD-g174,protein,http://nrvis.com/./download/data/protein/DD_g174.zip
DD-g175,protein,http://nrvis.com/./download/data/protein/DD_g175.zip
DD-g176,protein,http://nrvis.com/./download/data/protein/DD_g176.zip
DD-g177,protein,http://nrvis.com/./download/data/protein/DD_g177.zip
DD-g178,protein,http://nrvis.com/./download/data/protein/DD_g178.zip
DD-g179,protein,http://nrvis.com/./download/data/protein/DD_g179.zip
DD-g18,protein,http://nrvis.com/./download/data/protein/DD_g18.zip
DD-g180,protein,http://nrvis.com/./download/data/protein/DD_g180.zip
DD-g181,protein,http://nrvis.com/./download/data/protein/DD_g181.zip
DD-g182,protein,http://nrvis.com/./download/data/protein/DD_g182.zip
DD-g183,protein,http://nrvis.com/./download/data/protein/DD_g183.zip
DD-g184,protein,http://nrvis.com/./download/data/protein/DD_g184.zip
DD-g185,protein,http://nrvis.com/./download/data/protein/DD_g185.zip
DD-g186,protein,http://nrvis.com/./download/data/protein/DD_g186.zip
DD-g187,protein,http://nrvis.com/./download/data/protein/DD_g187.zip
DD-g188,protein,http://nrvis.com/./download/data/protein/DD_g188.zip
DD-g189,protein,http://nrvis.com/./download/data/protein/DD_g189.zip
DD-g19,protein,http://nrvis.com/./download/data/protein/DD_g19.zip
DD-g190,protein,http://nrvis.com/./download/data/protein/DD_g190.zip
DD-g191,protein,http://nrvis.com/./download/data/protein/DD_g191.zip
DD-g192,protein,http://nrvis.com/./download/data/protein/DD_g192.zip
DD-g193,protein,http://nrvis.com/./download/data/protein/DD_g193.zip
DD-g194,protein,http://nrvis.com/./download/data/protein/DD_g194.zip
DD-g195,protein,http://nrvis.com/./download/data/protein/DD_g195.zip
DD-g197,protein,http://nrvis.com/./download/data/protein/DD_g197.zip
DD-g198,protein,http://nrvis.com/./download/data/protein/DD_g198.zip
DD-g199,protein,http://nrvis.com/./download/data/protein/DD_g199.zip
DD-g2,protein,http://nrvis.com/./download/data/protein/DD_g2.zip
DD-g20,protein,http://nrvis.com/./download/data/protein/DD_g20.zip
DD-g200,protein,http://nrvis.com/./download/data/protein/DD_g200.zip
DD-g201,protein,http://nrvis.com/./download/data/protein/DD_g201.zip
DD-g202,protein,http://nrvis.com/./download/data/protein/DD_g202.zip
